852	280
815	281
2930	282
568	283
4583	284
1886	285
211	286
6919	287
5749	288
5142	289
5875	290
8200	291
1893	292
4117	293
5740	294
3836	295
4461	296
7646	297
3138	298
6146	299
5474	300
3665	301
399	302
639	303
330	304
415	305
4173	306
8115	307
6417	308
2325	309
862	310
7807	311
3740	312
2956	313
6831	314
8168	315
1607	316
1835	317
6130	318
9	319
8745	320
4198	321
214	322
4068	323
57	324
6278	325
2296	326
5087	327
4884	328
2591	329
8640	330
93	331
2105	332
865	333
8381	334
4464	335
2921	336
4217	337
258	338
5834	339
2465	340
2946	341
8087	342
277	343
3119	344
3106	345
6682	346
5810	347
3354	348
8393	349
6181	350
6610	351
2942	352
8485	353
543	354
6815	355
5311	356
366	357
1248	358
1070	359
7837	360
4693	361
2637	362
7077	363
1522	364
3312	365
6984	366
6016	367
518	368
2235	369
5427	370
1	371
973	372
8090	373
1160	374
3837	375
6013	376
1888	377
942	378
785	379
4403	380
3809	381
1303	382
419	383
2589	384
1002	385
5434	386
4437	387
2542	388
1964	389
95	390
8117	391
2642	392
8804	393
5454	394
948	395
1255	396
4127	397
3677	398
4034	399
905	400
1054	401
5862	402
810	403
7046	404
1764	405
1795	406
263	407
2523	408
6009	409
5906	410
2988	411
5092	412
4189	413
5120	414
1736	415
873	416
7432	417
4569	418
5045	419
462	420
4916	421
3520	422
8619	423
1019	424
6597	425
1445	426
7427	427
1577	428
7864	429
7361	430
1513	431
695	432
4351	433
473	434
417	435
5707	436
8549	437
5724	438
7701	439
5910	440
1126	441
2863	442
6723	443
6703	444
1456	445
1015	446
497	447
4442	448
8437	449
769	450
508	451
5143	452
7064	453
1359	454
4827	455
8702	456
1141	457
2665	458
879	459
3181	460
936	461
5566	462
1447	463
4343	464
5299	465
7039	466
1651	467
4395	468
5561	469
6012	470
3382	471
7224	472
7241	473
7687	474
3098	475
5945	476
3095	477
7220	478
6930	479
8500	480
7662	481
8637	482
282	483
1028	484
5349	485
8084	486
13	487
3369	488
7902	489
3681	490
2700	491
3862	492
8508	493
729	494
7089	495
7982	496
2739	497
3608	498
6647	499
944	500
7696	501
2860	502
4843	503
8594	504
5418	505
8749	506
8163	507
7734	508
8109	509
8662	510
5302	511
7489	512
6777	513
2323	514
7927	515
4386	516
8260	517
4637	518
4601	519
523	520
5310	521
7138	522
3643	523
3597	524
5993	525
8383	526
6908	527
6275	528
5535	529
1660	530
3596	531
535	532
517	533
4333	534
5014	535
7631	536
5754	537
2065	538
7144	539
6631	540
618	541
8426	542
5357	543
400	544
6797	545
7384	546
8418	547
2070	548
1019	549
1490	550
3203	551
148	552
2015	553
1831	554
184	555
3978	556
7443	557
573	558
4400	559
4463	560
3140	561
3904	562
8078	563
711	564
1536	565
4038	566
998	567
233	568
8824	569
3241	570
5440	571
1032	572
3213	573
2970	574
405	575
686	576
2479	577
7624	578
3680	579
8633	580
376	581
5825	582
2343	583
1871	584
2977	585
3863	586
2281	587
4812	588
7204	589
8291	590
1726	591
752	592
4278	593
4616	594
7678	595
4032	596
6670	597
418	598
7740	599
3759	600
150	601
6405	602
266	603
3846	604
3076	605
5376	606
6457	607
2330	608
6671	609
5314	610
4440	611
1312	612
4679	613
274	614
72	615
87	616
1195	617
7971	618
239	619
6319	620
5572	621
3230	622
8509	623
89	624
7656	625
4500	626
3605	627
2058	628
525	629
3260	630
2674	631
2539	632
7663	633
8095	634
6391	635
7963	636
7117	637
1896	638
999	639
7444	640
4018	641
8699	642
28	643
302	644
2152	645
7099	646
760	647
4155	648
7822	649
3787	650
4342	651
8027	652
6350	653
1798	654
7126	655
633	656
524	657
2280	658
5362	659
793	660
511	661
6052	662
2380	663
4612	664
2876	665
3388	666
1399	667
2269	668
8205	669
8065	670
8179	671
4381	672
106	673
4655	674
8678	675
4670	676
220	677
6072	678
4010	679
8018	680
5010	681
8612	682
2147	683
7353	684
378	685
694	686
3668	687
3835	688
4100	689
2024	690
30	691
223	692
1556	693
5433	694
1488	695
4824	696
5229	697
5109	698
1274	699
5962	700
4046	701
6449	702
1025	703
1701	704
5420	705
1166	706
5678	707
1050	708
7104	709
2630	710
1806	711
7961	712
2614	713
6834	714
5202	715
5830	716
4166	717
8762	718
5038	719
6172	720
279	721
4695	722
6069	723
151	724
5684	725
2244	726
3670	727
1331	728
3686	729
751	730
4665	731
5865	732
1086	733
5838	734
755	735
1099	736
923	737
1024	738
625	739
4735	740
1365	741
8630	742
8334	743
740	744
7652	745
2251	746
3854	747
7922	748
7840	749
2477	750
5068	751
6173	752
2259	753
115	754
7627	755
7153	756
1917	757
6199	758
5999	759
6473	760
2227	761
3327	762
28	763
3970	764
5951	765
2669	766
2205	767
736	768
6889	769
8075	770
4745	771
5061	772
2670	773
608	774
5394	775
7886	776
53	777
5858	778
7016	779
3986	780
3254	781
540	782
594	783
6763	784
5438	785
7846	786
7233	787
8283	788
965	789
2804	790
5249	791
6604	792
5029	793
8670	794
6262	795
4938	796
8020	797
157	798
4204	799
412	800
3464	801
367	802
7019	803
4595	804
340	805
4365	806
7820	807
4108	808
5973	809
8391	810
2899	811
85	812
7259	813
6228	814
2425	815
1944	816
35	817
5373	818
878	819
4167	820
6488	821
2938	822
1337	823
783	824
3631	825
4620	826
7566	827
1234	828
826	829
3868	830
7592	831
7816	832
5028	833
8353	834
12	835
6037	836
7213	837
6636	838
3671	839
2975	840
3139	841
5275	842
88	843
3318	844
6789	845
312	846
208	847
2923	848
5279	849
2230	850
5293	851
7854	852
853	853
1394	854
1712	855
1030	856
391	857
6078	858
1657	859
8354	860
5204	861
1194	862
4070	863
940	864
7764	865
4850	866
5327	867
8099	868
6958	869
3743	870
3941	871
2233	872
2009	873
5646	874
4981	875
297	876
3824	877
4675	878
6951	879
6956	880
6903	881
7291	882
2822	883
112	884
7401	885
1606	886
54	887
2305	888
5436	889
7725	890
2399	891
143	892
493	893
7598	894
8263	895
4121	896
6614	897
8021	898
8761	899
1413	900
2752	901
6895	902
991	903
5988	904
6785	905
33	906
74	907
70	908
2561	909
4855	910
390	911
3534	912
1154	913
2450	914
5578	915
699	916
6035	917
2529	918
6943	919
78	920
6918	921
5573	922
8	923
6707	924
3679	925
5330	926
1034	927
108	928
2814	929
3191	930
75	931
7796	932
8413	933
7367	934
4791	935
3014	936
5784	937
5103	938
5315	939
2968	940
4626	941
780	942
4902	943
7494	944
3454	945
1236	946
483	947
8005	948
3999	949
5889	950
3153	951
20	952
2579	953
6412	954
5920	955
3320	956
411	957
6506	958
6959	959
3288	960
8531	961
7939	962
458	963
1989	964
5533	965
6188	966
5641	967
1938	968
3659	969
2095	970
1707	971
6316	972
6628	973
8546	974
6947	975
634	976
5328	977
7841	978
2153	979
7853	980
7679	981
19	982
2817	983
617	984
5673	985
2522	986
8279	987
1935	988
8017	989
6822	990
514	991
3982	992
6105	993
412	994
4341	995
6	996
320	997
5106	998
154	999
4800	1000
2855	1001
2458	1002
1585	1003
1441	1004
487	1005
6100	1006
3776	1007
3840	1008
174	1009
8730	1010
6565	1011
3150	1012
3244	1013
5491	1014
7411	1015
6193	1016
7168	1017
6738	1018
7708	1019
5473	1020
6373	1021
3299	1022
5655	1023
4826	1024
2464	1025
1583	1026
1117	1027
7873	1028
2922	1029
6208	1030
2546	1031
6826	1032
2635	1033
5240	1034
2667	1035
3524	1036
6407	1037
758	1038
2951	1039
1812	1040
7648	1041
7015	1042
8164	1043
7617	1044
1237	1045
1979	1046
8389	1047
3638	1048
4227	1049
1615	1050
336	1051
2989	1052
1420	1053
1354	1054
7856	1055
8731	1056
899	1057
3059	1058
2554	1059
8277	1060
8062	1061
599	1062
6079	1063
8725	1064
6615	1065
3430	1066
464	1067
9	1068
571	1069
3728	1070
1507	1071
124	1072
8339	1073
6418	1074
1006	1075
4668	1076
4533	1077
5806	1078
3017	1079
300	1080
7286	1081
6198	1082
510	1083
341	1084
8628	1085
7609	1086
6455	1087
842	1088
4678	1089
1884	1090
4211	1091
3093	1092
2395	1093
1727	1094
6544	1095
3408	1096
462	1097
1425	1098
4353	1099
2342	1100
6603	1101
3012	1102
1449	1103
787	1104
1385	1105
7541	1106
2122	1107
8106	1108
3687	1109
4949	1110
1295	1111
5616	1112
6529	1113
307	1114
874	1115
8453	1116
596	1117
8748	1118
8128	1119
23	1120
8811	1121
1772	1122
6251	1123
3246	1124
5400	1125
7903	1126
359	1127
5822	1128
7769	1129
8732	1130
7882	1131
1799	1132
7639	1133
3419	1134
4130	1135
8096	1136
67	1137
7576	1138
7642	1139
5582	1140
58	1141
1465	1142
2067	1143
1842	1144
50	1145
5070	1146
2331	1147
86	1148
4154	1149
3565	1150
4457	1151
7364	1152
8327	1153
931	1154
4797	1155
291	1156
2285	1157
7190	1158
6218	1159
2107	1160
2335	1161
6627	1162
5735	1163
7407	1164
8091	1165
847	1166
628	1167
5695	1168
1300	1169
3088	1170
858	1171
122	1172
4354	1173
551	1174
8156	1175
4479	1176
4375	1177
193	1178
1434	1179
65	1180
8344	1181
770	1182
3527	1183
6896	1184
3475	1185
557	1186
7354	1187
180	1188
1053	1189
1059	1190
1049	1191
1720	1192
1346	1193
5269	1194
81	1195
448	1196
5848	1197
4424	1198
841	1199
1191	1200
7500	1201
3174	1202
5047	1203
4323	1204
7393	1205
8206	1206
4698	1207
7342	1208
8150	1209
1023	1210
3537	1211
5829	1212
7987	1213
1770	1214
5177	1215
8567	1216
62	1217
6211	1218
904	1219
4780	1220
4844	1221
4019	1222
5797	1223
880	1224
5909	1225
596	1226
5318	1227
5465	1228
4994	1229
699	1230
101	1231
8281	1232
2535	1233
7195	1234
2592	1235
1771	1236
1150	1237
7296	1238
8819	1239
5208	1240
64	1241
292	1242
4893	1243
7122	1244
8492	1245
7705	1246
5268	1247
5917	1248
604	1249
1083	1250
926	1251
4017	1252
4530	1253
3820	1254
1774	1255
6343	1256
8810	1257
5932	1258
939	1259
7268	1260
2668	1261
6799	1262
4871	1263
4471	1264
279	1265
4174	1266
5504	1267
7087	1268
5953	1269
560	1270
5625	1271
996	1272
8043	1273
1494	1274
6887	1275
1351	1276
3289	1277
3619	1278
5720	1279
7507	1280
8176	1281
1762	1282
2673	1283
437	1284
173	1285
6878	1286
8532	1287
8772	1288
4160	1289
5846	1290
876	1291
512	1292
4406	1293
3065	1294
6095	1295
7650	1296
7487	1297
5606	1298
5336	1299
2063	1300
7269	1301
6584	1302
6890	1303
2340	1304
2467	1305
7602	1306
2472	1307
1036	1308
325	1309
7133	1310
3682	1311
459	1312
1483	1313
427	1314
2112	1315
8666	1316
5352	1317
6751	1318
5827	1319
2828	1320
7738	1321
5359	1322
3294	1323
387	1324
5493	1325
8487	1326
4340	1327
404	1328
4836	1329
1581	1330
2727	1331
2676	1332
3295	1333
4772	1334
7196	1335
280	1336
3470	1337
612	1338
2406	1339
469	1340
5738	1341
6562	1342
7152	1343
681	1344
2837	1345
3710	1346
497	1347
1541	1348
3325	1349
5151	1350
1258	1351
1767	1352
982	1353
707	1354
6034	1355
1459	1356
756	1357
6332	1358
1416	1359
96	1360
2173	1361
6866	1362
97	1363
469	1364
949	1365
8046	1366
6272	1367
6247	1368
1817	1369
2207	1370
148	1371
8754	1372
726	1373
7692	1374
536	1375
3572	1376
5668	1377
8727	1378
165	1379
15	1380
185	1381
4624	1382
7588	1383
4225	1384
7028	1385
1314	1386
1668	1387
2098	1388
721	1389
6386	1390
4691	1391
2926	1392
7283	1393
6788	1394
6688	1395
7446	1396
157	1397
1219	1398
3600	1399
8376	1400
5876	1401
167	1402
1930	1403
4076	1404
7438	1405
773	1406
850	1407
6434	1408
1571	1409
5892	1410
7238	1411
7044	1412
868	1413
2405	1414
3036	1415
741	1416
2452	1417
6783	1418
901	1419
7503	1420
4379	1421
1685	1422
3154	1423
6499	1424
1687	1425
7619	1426
1171	1427
6641	1428
4535	1429
7352	1430
1136	1431
4101	1432
6053	1433
7159	1434
746	1435
8611	1436
7512	1437
988	1438
8409	1439
7867	1440
1846	1441
5174	1442
6821	1443
1409	1444
6480	1445
8686	1446
778	1447
1395	1448
4430	1449
5185	1450
983	1451
3974	1452
2150	1453
877	1454
5554	1455
619	1456
6550	1457
4417	1458
6678	1459
4993	1460
2047	1461
4171	1462
89	1463
5736	1464
264	1465
1709	1466
7473	1467
5873	1468
4366	1469
2075	1470
8217	1471
6734	1472
5871	1473
6263	1474
4218	1475
1152	1476
3963	1477
3426	1478
3042	1479
4774	1480
7908	1481
5435	1482
4505	1483
4531	1484
6119	1485
1151	1486
8467	1487
3206	1488
4647	1489
8687	1490
6690	1491
5104	1492
2102	1493
6933	1494
981	1495
603	1496
6496	1497
827	1498
5082	1499
105	1500
2482	1501
8406	1502
433	1503
682	1504
728	1505
2417	1506
8716	1507
5186	1508
8427	1509
6717	1510
6309	1511
6907	1512
2790	1513
1605	1514
4245	1515
4998	1516
6450	1517
6047	1518
502	1519
2632	1520
748	1521
1298	1522
8152	1523
854	1524
4912	1525
7290	1526
1999	1527
8124	1528
4711	1529
754	1530
7051	1531
8773	1532
7766	1533
2631	1534
5560	1535
6582	1536
4728	1537
5377	1538
108	1539
6274	1540
737	1541
5149	1542
2889	1543
210	1544
3881	1545
4749	1546
7303	1547
2378	1548
326	1549
713	1550
4839	1551
6380	1552
458	1553
642	1554
7881	1555
506	1556
5113	1557
2194	1558
7904	1559
7731	1560
674	1561
3615	1562
8737	1563
3226	1564
2254	1565
4604	1566
806	1567
6048	1568
7762	1569
3969	1570
246	1571
8785	1572
2174	1573
3187	1574
6403	1575
6321	1576
5450	1577
2760	1578
7163	1579
6087	1580
8585	1581
4985	1582
8654	1583
2455	1584
1678	1585
2627	1586
4412	1587
4613	1588
5004	1589
7660	1590
2887	1591
4582	1592
113	1593
4524	1594
5686	1595
6697	1596
4671	1597
7711	1598
678	1599
3702	1600
3022	1601
7513	1602
2735	1603
4738	1604
835	1605
2615	1606
1885	1607
5090	1608
491	1609
2952	1610
1926	1611
2564	1612
8203	1613
4915	1614
7651	1615
1265	1616
2326	1617
7524	1618
4468	1619
1970	1620
3094	1621
4200	1622
7799	1623
8125	1624
687	1625
3376	1626
495	1627
44	1628
8554	1629
2505	1630
7261	1631
214	1632
8	1633
999	1634
1972	1635
5211	1636
8294	1637
2201	1638
2787	1639
8345	1640
2008	1641
7784	1642
548	1643
6388	1644
2407	1645
6988	1646
720	1647
6392	1648
6517	1649
3265	1650
2377	1651
7814	1652
5568	1653
947	1654
2064	1655
6713	1656
7031	1657
2294	1658
1899	1659
7901	1660
1477	1661
8059	1662
5954	1663
3851	1664
592	1665
7216	1666
1975	1667
2929	1668
176	1669
3802	1670
8539	1671
5994	1672
5122	1673
7275	1674
6213	1675
7953	1676
684	1677
3871	1678
5276	1679
693	1680
3942	1681
3896	1682
3443	1683
501	1684
4510	1685
7431	1686
4729	1687
719	1688
3035	1689
3625	1690
7304	1691
7508	1692
397	1693
1791	1694
8750	1695
866	1696
5133	1697
5809	1698
6938	1699
1316	1700
6781	1701
7907	1702
716	1703
8823	1704
1112	1705
834	1706
3301	1707
7681	1708
3136	1709
1510	1710
25	1711
5154	1712
621	1713
6522	1714
430	1715
3833	1716
122	1717
6870	1718
8571	1719
1811	1720
2618	1721
8587	1722
7362	1723
1133	1724
4297	1725
7979	1726
6689	1727
8400	1728
763	1729
7118	1730
6609	1731
6779	1732
7491	1733
1448	1734
2172	1735
6180	1736
7300	1737
6489	1738
413	1739
717	1740
5837	1741
5894	1742
8247	1743
7930	1744
7710	1745
6883	1746
3655	1747
728	1748
8324	1749
6339	1750
4014	1751
3108	1752
605	1753
2958	1754
6667	1755
3347	1756
7479	1757
600	1758
2056	1759
3944	1760
2141	1761
1898	1762
3547	1763
7243	1764
92	1765
8660	1766
372	1767
3276	1768
2737	1769
8557	1770
712	1771
6776	1772
604	1773
1299	1774
1910	1775
1832	1776
4394	1777
177	1778
5476	1779
5141	1780
7850	1781
916	1782
298	1783
4356	1784
183	1785
5138	1786
2984	1787
8781	1788
6567	1789
6986	1790
1033	1791
631	1792
1468	1793
1435	1794
83	1795
6394	1796
8094	1797
8113	1798
2310	1799
8375	1800
3604	1801
6347	1802
221	1803
6583	1804
678	1805
34	1806
1528	1807
6787	1808
4044	1809
8478	1810
2344	1811
1297	1812
3204	1813
1334	1814
6960	1815
2297	1816
5995	1817
8787	1818
2978	1819
704	1820
7348	1821
3844	1822
109	1823
1569	1824
8311	1825
712	1826
2969	1827
4959	1828
8239	1829
4737	1830
761	1831
1366	1832
5634	1833
7483	1834
3549	1835
5215	1836
8693	1837
192	1838
4478	1839
4540	1840
1243	1841
6494	1842
1283	1843
5067	1844
795	1845
6817	1846
4854	1847
5263	1848
2558	1849
907	1850
4350	1851
3630	1852
4491	1853
53	1854
545	1855
3375	1856
826	1857
4945	1858
245	1859
4426	1860
1202	1861
2532	1862
7715	1863
5078	1864
3242	1865
3381	1866
5808	1867
1418	1868
2328	1869
2154	1870
5052	1871
8454	1872
8373	1873
7827	1874
769	1875
2699	1876
1311	1877
8265	1878
6512	1879
5182	1880
7322	1881
1360	1882
4193	1883
2151	1884
932	1885
3045	1886
5760	1887
680	1888
3526	1889
6221	1890
2582	1891
6977	1892
2012	1893
426	1894
7188	1895
7176	1896
2941	1897
850	1898
3218	1899
6422	1900
7082	1901
2474	1902
8617	1903
1048	1904
2601	1905
1850	1906
268	1907
1347	1908
7722	1909
5971	1910
7072	1911
6470	1912
145	1913
4270	1914
1679	1915
7621	1916
553	1917
1959	1918
6624	1919
6227	1920
2816	1921
2082	1922
5761	1923
759	1924
2489	1925
856	1926
7380	1927
898	1928
8502	1929
5324	1930
2006	1931
5679	1932
6018	1933
2096	1934
6222	1935
6540	1936
4566	1937
1229	1938
1035	1939
8651	1940
3875	1941
5147	1942
5415	1943
7329	1944
1838	1945
5694	1946
1370	1947
3562	1948
851	1949
74	1950
6746	1951
731	1952
524	1953
320	1954
1567	1955
3239	1956
6352	1957
2283	1958
3873	1959
186	1960
1009	1961
5630	1962
1222	1963
2456	1964
546	1965
823	1966
2761	1967
6364	1968
134	1969
8564	1970
1411	1971
828	1972
6205	1973
2664	1974
4769	1975
3134	1976
7265	1977
7699	1978
3393	1979
2666	1980
695	1981
7707	1982
1313	1983
7311	1984
5449	1985
2874	1986
4864	1987
193	1988
4281	1989
3540	1990
310	1991
6067	1992
7189	1993
7113	1994
4090	1995
8647	1996
1950	1997
5065	1998
4926	1999
2694	2000
1936	2001
5575	2002
252	2003
477	2004
7398	2005
7774	2006
342	2007
895	2008
43	2009
4577	2010
739	2011
1558	2012
962	2013
2209	2014
2742	2015
7776	2016
2350	2017
5987	2018
3586	2019
8597	2020
6269	2021
6664	2022
6998	2023
3194	2024
4666	2025
7511	2026
7150	2027
6836	2028
368	2029
6357	2030
3762	2031
5230	2032
3511	2033
1075	2034
5284	2035
1010	2036
3789	2037
2920	2038
4116	2039
992	2040
4522	2041
4073	2042
6118	2043
2751	2044
6384	2045
5430	2046
448	2047
8722	2048
1077	2049
1538	2050
7333	2051
2732	2052
2720	2053
2333	2054
6571	2055
5431	2056
7394	2057
4563	2058
7636	2059
6612	2060
4773	2061
5335	2062
1618	2063
7032	2064
5339	2065
7955	2066
4290	2067
64	2068
332	2069
8100	2070
3360	2071
2175	2072
2504	2073
6516	2074
6239	2075
575	2076
56	2077
955	2078
369	2079
5570	2080
566	2081
562	2082
4838	2083
6897	2084
6424	2085
1889	2086
4202	2087
5501	2088
5244	2089
576	2090
2915	2091
5319	2092
6692	2093
1476	2094
6800	2095
6999	2096
5710	2097
4581	2098
4558	2099
6658	2100
5960	2101
8045	2102
8742	2103
538	2104
3856	2105
7788	2106
5731	2107
7567	2108
134	2109
2731	2110
2361	2111
4682	2112
2781	2113
8404	2114
6617	2115
5347	2116
3731	2117
1192	2118
8275	2119
149	2120
8272	2121
4819	2122
6504	2123
4781	2124
8789	2125
2373	2126
4060	2127
8197	2128
8695	2129
8341	2130
3268	2131
3585	2132
3516	2133
4292	2134
1855	2135
8537	2136
2897	2137
5055	2138
1402	2139
3948	2140
3656	2141
776	2142
2494	2143
8153	2144
2408	2145
6280	2146
837	2147
977	2148
2057	2149
8085	2150
7386	2151
5262	2152
913	2153
5100	2154
5883	2155
1318	2156
5118	2157
616	2158
5978	2159
556	2160
3292	2161
5714	2162
8515	2163
8743	2164
5210	2165
5374	2166
2512	2167
7387	2168
972	2169
5981	2170
708	2171
663	2172
3828	2173
5397	2174
3386	2175
3508	2176
579	2177
3960	2178
8349	2179
1428	2180
1207	2181
1294	2182
3822	2183
8	2184
295	2185
2374	2186
38	2187
1073	2188
2218	2189
513	2190
4933	2191
8366	2192
8225	2193
5654	2194
49	2195
4129	2196
6341	2197
6606	2198
2722	2199
7644	2200
352	2201
7179	2202
502	2203
997	2204
8295	2205
4428	2206
8814	2207
3666	2208
696	2209
8033	2210
2142	2211
7258	2212
6828	2213
3169	2214
2013	2215
2441	2216
4053	2217
640	2218
4446	2219
3480	2220
210	2221
3532	2222
1843	2223
5672	2224
2507	2225
1943	2226
7847	2227
6635	2228
20	2229
161	2230
3006	2231
4318	2232
4919	2233
2301	2234
408	2235
4811	2236
4551	2237
776	2238
5049	2239
6292	2240
182	2241
7544	2242
440	2243
1960	2244
8196	2245
8330	2246
5382	2247
5451	2248
6427	2249
5745	2250
2	2251
552	2252
7166	2253
6698	2254
2692	2255
2919	2256
2469	2257
5521	2258
7063	2259
5914	2260
6320	2261
2257	2262
6888	2263
2462	2264
315	2265
3724	2266
7951	2267
8673	2268
74	2269
8235	2270
4562	2271
766	2272
403	2273
6848	2274
1383	2275
2738	2276
7730	2277
2934	2278
2101	2279
304	2280
197	2281
4157	2282
270	2283
1965	2284
80	2285
2543	2286
1923	2287
918	2288
734	2289
6581	2290
675	2291
1120	2292
6993	2293
7237	2294
629	2295
3719	2296
85	2297
8475	2298
2892	2299
611	2300
666	2301
2345	2302
1815	2303
6845	2304
650	2305
2931	2306
5611	2307
3396	2308
3269	2309
95	2310
987	2311
4416	2312
4312	2313
3691	2314
5888	2315
6538	2316
4145	2317
322	2318
6708	2319
480	2320
4759	2321
3641	2322
1882	2323
127	2324
8213	2325
7060	2326
8402	2327
6202	2328
2114	2329
185	2330
8242	2331
6431	2332
7870	2333
4374	2334
821	2335
683	2336
301	2337
1205	2338
1924	2339
6124	2340
7723	2341
2708	2342
6460	2343
1381	2344
896	2345
4955	2346
8038	2347
7703	2348
2789	2349
1751	2350
305	2351
117	2352
3180	2353
4810	2354
702	2355
7582	2356
3032	2357
1848	2358
4030	2359
2714	2360
647	2361
8286	2362
726	2363
2261	2364
334	2365
8321	2366
941	2367
7526	2368
5460	2369
7033	2370
133	2371
2704	2372
5326	2373
8209	2374
2219	2375
1317	2376
2866	2377
6419	2378
246	2379
7295	2380
4007	2381
4784	2382
2454	2383
55	2384
3371	2385
23	2386
5041	2387
5615	2388
7096	2389
4321	2390
6085	2391
1978	2392
4659	2393
5712	2394
5051	2395
4328	2396
8419	2397
40	2398
6382	2399
7055	2400
5482	2401
887	2402
2645	2403
37	2404
155	2405
1663	2406
2966	2407
6408	2408
5815	2409
1971	2410
3081	2411
4163	2412
5787	2413
1458	2414
5518	2415
5452	2416
925	2417
5345	2418
4714	2419
215	2420
1594	2421
3117	2422
331	2423
2993	2424
6860	2425
1439	2426
2007	2427
1734	2428
7760	2429
1682	2430
8120	2431
8034	2432
8598	2433
8261	2434
3339	2435
5424	2436
8514	2437
1253	2438
8028	2439
1005	2440
3813	2441
5759	2442
5795	2443
8584	2444
7210	2445
71	2446
168	2447
8207	2448
3736	2449
8053	2450
3937	2451
163	2452
2337	2453
4	2454
597	2455
1162	2456
2785	2457
250	2458
2639	2459
2089	2460
1591	2461
5317	2462
6483	2463
7040	2464
8510	2465
8729	2466
6793	2467
730	2468
1752	2469
176	2470
8812	2471
351	2472
353	2473
534	2474
2196	2475
2110	2476
3158	2477
5527	2478
2178	2479
2046	2480
100	2481
882	2482
5857	2483
8783	2484
2536	2485
396	2486
8457	2487
4175	2488
4056	2489
7068	2490
8528	2491
8543	2492
6705	2493
8016	2494
7611	2495
3466	2496
1659	2497
7390	2498
8042	2499
7865	2500
6862	2501
1932	2502
6260	2503
4246	2504
263	2505
4221	2506
6745	2507
6552	2508
6246	2509
7768	2510
950	2511
6755	2512
42	2513
6559	2514
886	2515
5024	2516
175	2517
4970	2518
430	2519
4572	2520
233	2521
1111	2522
849	2523
6147	2524
1755	2525
4715	2526
4882	2527
6379	2528
7369	2529
453	2530
1287	2531
5950	2532
7921	2533
32	2534
8031	2535
8134	2536
5516	2537
3487	2538
2584	2539
2327	2540
3764	2541
5301	2542
7716	2543
2298	2544
8572	2545
8622	2546
2037	2547
445	2548
5939	2549
8649	2550
5653	2551
4615	2552
924	2553
2263	2554
2685	2555
1341	2556
111	2557
218	2558
4473	2559
814	2560
2130	2561
8000	2562
3674	2563
4229	2564
1598	2565
7549	2566
3156	2567
1305	2568
212	2569
1887	2570
3434	2571
7637	2572
7962	2573
803	2574
7749	2575
7140	2576
2961	2577
5274	2578
6362	2579
4636	2580
115	2581
1462	2582
3340	2583
8431	2584
6471	2585
4536	2586
6795	2587
961	2588
