109	179	55	24.71
195	1520	3	7.37
843	596	3	11.52
415	127	10	7.83
2451	138	3	7.24
210	1128	3	7.02
237	581	4	6.87
1132	1128	4	26.71
2642	150	3	8.24
285	1119	3	7.54
1601	146	6	17.13
597	916	3	10.97
8	855	12	9.04
928	601	3	11.08
585	160	10	21.59
402	210	25	123.35
12	1080	28	8.79
612	440	3	8.06
5924	1671	3	34.33
1547	654	7	50.34
172	1676	3	6.92
6746	5645	3	54.67
144	233	16	13.59
123	3904	3	8.69
12	1004	29	6.77
133	3237	3	8.57
160	497	8	12.12
1711	123	5	8.66
1511	1766	3	22.05
1556	201	3	7.76
2469	939	4	30.73
496	215	9	23.71
114	7997	3	14.11
2017	3080	3	29.73
1018	1607	3	18.82
1061	141	6	10.73
196	594	6	11.11
1889	726	3	17.29
2066	1062	3	20.89
2409	336	3	14.34
1802	2113	7	75.57
109	2921	5	9.02
879	297	5	15.61
986	282	5	18.73
512	1038	3	12.26
266	461	5	9
139	2247	3	6.76
1003	235	4	10.58
1632	5950	3	33.95
103	1099	13	6.81
1690	1453	4	31.63
554	109	17	11.19
266	581	4	8.02
1538	109	8	8.88
220	192	13	14.33
1075	169	4	7.13
482	174	8	12.66
181	1180	4	8.35
432	1151	3	11.61
2243	119	5	12.06
1813	139	5	14.41
184	12	190	7.84
1510	203	3	7.31
897	176	5	9.83
364	1883	3	13.08
1918	726	4	25.7
136	380	16	25.61
344	242	6	9.82
1393	696	3	14.59
798	364	6	23.26
495	224	5	8.04
952	282	3	7.98
783	3165	4	33.11
611	3172	3	21.56
425	1444	3	12.63
151	2325	3	7.83
5851	107	3	6.98
879	1503	3	16.58
2653	137	3	8.41
1183	152	5	9.9
768	118	19	50
319	1935	6	37.03
163	594	12	34.72
358	479	4	8.14
1183	212	4	10.64
1807	161	3	7.15
785	543	3	10.16
2966	8	9	36.99
1897	494	3	15.07
1572	111	8	11.37
150	177	27	34.61
632	3335	3	21.08
432	4108	3	21.37
289	103	56	9.88
1101	165	4	7.08
713	457	4	13.76
474	352	5	12.12
5418	5266	4	70.59
355	672	4	11.1
1095	688	3	14.11
13	2958	3	9.24
1224	1016	3	17.37
1322	644	3	13.97
2306	8	9	27.1
247	113	42	32.16
3300	512	3	20.53
808	528	3	11.08
662	111	16	14.25
2659	106	6	8.32
518	7901	3	30.55
151	959	5	8.32
623	1162	4	20.12
106	216	41	12.33
7141	106	3	10.84
107	6194	3	6.98
589	101	40	23.31
499	480	3	6.65
439	684	3	8.46
589	301	4	7.97
338	277	97	919.86
1281	220	8	36.72
365	1222	3	11.04
3758	182	3	13.22
182	3758	3	13.22
160	1848	3	7.07
1068	186	4	8.06
109	3248	4	7.49
362	4586	3	22.02
567	674	3	9.61
248	1738	3	9.87
423	550	5	17.14
103	539	43	47.6
333	181	8	7.95
331	824	3	7.82
2533	153	3	8.3
1085	151	5	9.17
158	2729	3	9.41
103	6650	3	6.84
1538	752	3	16
417	2874	4	26.2
448	234	5	7.32
1135	1661	3	19.11
2047	1482	3	23.58
598	2927	4	31.46
399	625	3	6.87
3589	1356	5	54.06
217	299	8	10.33
1449	652	3	15.26
418	617	4	11.45
1196	1404	7	56.59
2	996	18	7.78
124	351	15	13.11
198	1700	3	7.71
170	1727	3	6.68
6476	383	3	28.93
430	511	3	6.74
182	1505	4	10.87
3655	125	3	8.38
5645	1946	3	39.66
4008	123	3	8.69
2912	1952	6	69.38
3260	112	6	17.66
683	1564	3	16.46
3404	148	3	9.91
277	886	3	6.75
850	486	3	9.56
113	4652	3	6.91
370	1648	4	18.83
9	2912	8	26.93
831	369	3	8.21
281	364	14	49.5
625	270	4	7.49
1542	1004	3	18.99
1170	1067	3	16.46
298	3165	4	25
278	2981	5	31.05
119	4221	3	8.53
4887	112	3	6.83
417	581	10	49.86
14	128	509	11.77
194	509	7	12.56
240	102	85	24.96
454	149	8	9.6
5569	102	4	8.33
2501	135	3	6.67
182	180	13	7.54
101	974	24	13.36
221	4064	4	24.93
899	102	21	7.08
134	1865	5	12.52
2739	132	3	7.38
192	794	5	9.7
3277	1078	3	25.04
146	1383	4	6.71
312	1660	4	16.71
558	610	3	8.45
6301	423	3	29.32
1568	270	3	9.75
490	383	5	13.74
1350	418	3	11.4
258	308	6	7.63
121	445	15	17.14
4559	1248	5	60.99
2335	2159	3	27.69
8035	942	3	34.96
2302	146	3	7.08
417	1170	3	11.14
178	1987	3	7.89
12	2652	11	7.22
944	555	3	11.8
1185	128	7	12.94
142	3048	4	14.34
360	560	4	9.9
110	6654	3	12.84
102	160	130	13.56
8	3145	5	10.77
2716	558	4	28.08
105	1115	17	25.92
910	2	30	39.56
700	857	3	11.55
168	1544	3	7.46
360	500	5	13.55
331	3233	4	26.15
360	425	4	8.42
1818	242	3	11.29
1479	425	5	27.14
171	293	22	51.63
194	1278	4	10.12
199	324	8	10.13
1525	258	3	9.28
559	403	9	41.12
1422	232	3	8.3
486	281	4	6.9
186	429	9	17.14
160	1077	6	15.01
562	1010	3	11.46
248	1095	7	28.65
6754	6755	3	54.67
1951	428	3	15.05
1206	250	3	7.62
613	204	6	12.19
705	177	7	15.88
849	213	7	21.29
7938	140	3	19.74
538	4478	3	25.51
118	3771	4	13.05
364	303	5	7.77
1710	395	3	13.97
654	395	4	11.76
3233	5266	3	39.59
1834	664	4	24.83
513	686	3	8.53
326	643	6	21.48
298	672	4	9.29
563	262	4	7.13
4036	2820	3	34.14
995	273	7	27.72
132	455	9	8.4
457	2922	4	29.01
1173	784	3	15.57
4289	126	3	9.49
364	168	16	38.48
848	871	3	12.78
444	4058	4	32.2
197	111	53	34.69
139	6206	4	26.79
2047	151	3	6.91
1036	747	3	13.69
288	4494	3	19.54
1086	117	8	13.45
2869	1157	3	24.14
142	172	19	7.89
1097	1012	3	16.44
143	337	10	7.74
4548	6820	3	50.17
130	1686	4	7.93
225	1371	3	7.71
596	1081	3	13.09
1432	13	4	8.14
297	211	12	23
1043	503	4	17.3
286	1168	3	7.95
160	822	6	12.43
1452	8	10	15.05
2541	13	3	7.94
2281	175	3	8.58
241	3321	3	14.67
661	842	3	11.16
151	3780	3	11.45
115	110	133	7.59
669	517	3	9.45
287	5170	4	35.93
661	766	3	10.59
145	3282	3	9.88
8	393	21	8.54
204	4021	3	15.81
1433	1068	5	35.84
3914	232	3	17.03
448	7395	3	29.56
8	444	27	28.87
187	1107	4	8.17
412	634	3	7.05
12	106	1227	6.92
5008	165	3	15.13
420	541	6	21.19
346	111	21	7.52
5522	2322	3	36.68
340	573	4	9.73
12	163	191	13.66
5356	177	3	18.38
132	200	21	15.05
8	596	13	7.31
3242	2729	5	61.56
349	744	4	11.18
6705	105	3	10.73
869	109	12	9.59
4731	167	3	15.42
282	1789	4	21.88
156	173	17	10.36
462	152	9	12.14
5784	102	4	8.33
101	771	35	34.14
379	169	7	6.93
156	2	268	515.82
611	425	5	18.26
1047	251	4	10.76
141	2629	6	24.5
2126	364	4	21.2
555	3901	3	23.68
4568	6399	3	47.94
6229	235	3	24.98
935	465	3	10.02
323	267	18	70.54
986	4235	3	26.86
212	231	9	9.25
904	953	3	14.52
560	1503	3	14.13
9	6114	3	8.12
972	215	4	8.98
1335	128	5	7.23
9	4075	5	15.44
6686	109	3	12.15
110	196	39	10.66
102	567	33	11.27
1026	2	17	6.67
1756	212	3	9
158	1508	4	8.84
110	272	48	51.23
1076	701	3	14.33
565	442	3	7.87
694	369	4	12.1
197	4908	5	39.29
754	692	3	13.3
1617	349	3	14.17
1527	638	3	14.57
1078	399	4	16.33
369	1357	3	12.29
179	290	7	7.18
1840	2944	8	110.97
170	2133	3	8.15
374	345	4	6.73
1350	1519	3	20.08
902	109	12	9.07
3925	5402	3	41.85
207	208	12	14.69
218	1163	4	10.64
198	1889	3	8.4
587	488	3	7.28
124	173	25	7.78
1609	9	7	7.08
290	215	12	27.6
4844	128	3	11.36
1044	196	4	8.71
1886	174	3	7.33
1958	160	3	7.92
5288	130	3	13.77
1451	594	4	21.1
164	1843	3	7.24
1685	408	3	13.47
2757	383	4	25.26
1116	254	4	11.47
386	1264	5	24.84
526	425	6	22.16
2193	226	3	11
3293	272	3	15.36
103	2948	7	10.7
3321	302	3	16.24
1610	396	11	83.84
262	1094	5	17.22
105	302	36	13.74
117	694	14	24.36
1936	4020	4	47.68
653	423	7	28.61
281	109	55	78.79
337	123	30	51.11
2952	2381	3	29.73
246	128	19	12.46
1152	118	6	7.82
588	149	6	7.42
4555	1987	3	32.93
162	2734	3	10.51
1747	158	4	10.05
101	3328	8	14.82
378	530	4	9.37
106	2371	11	33.27
2091	106	10	20.85
2216	166	3	8.43
115	1516	7	9.56
1483	8	13	29.47
608	195	6	10.94
352	973	3	8.84
618	496	3	8.2
149	110	66	18.82
130	917	13	34.15
1668	153	4	9.42
201	903	5	11.99
2297	1839	4	38.19
1287	117	6	8.2
618	413	3	7.78
608	346	4	9.52
191	618	8	18.53
1840	279	3	11.81
1595	344	4	17.73
962	435	4	16.07
1086	1132	4	26.05
2487	195	3	11.35
2289	4412	3	32.86
569	1507	3	14.13
3473	4076	6	95.28
103	6341	3	6.84
530	168	9	18.2
103	133	180	14.96
1857	8	6	6.92
8	1215	11	13.89
237	1941	3	10.45
311	2729	3	14.97
272	191	9	8.1
206	2346	3	10.82
249	1127	3	7.26
187	1802	3	8.05
494	136	10	13.44
5681	106	4	14.46
530	303	4	7.27
791	659	3	11.09
1326	275	3	8.91
174	643	6	10.69
572	611	3	8.99
9	428	20	12.28
237	2044	4	17.04
103	6393	3	6.84
743	446	3	8.24
510	1026	3	10.98
1949	992	3	21.58
1224	2969	3	24.89
234	898	4	10.42
504	213	5	7.7
4749	124	3	10.84
998	220	4	9.79
978	138	5	6.66
588	103	26	9.29
8	6196	4	16.43
281	209	10	16.14
246	186	11	10.51
145	612	6	7.06
923	330	4	13.19
336	1445	3	10.51
383	437	5	12.82
158	283	21	41.45
188	657	9	22.89
1831	319	9	62.49
560	271	5	10.85
984	363	3	8.9
565	1356	5	28.54
1369	968	5	33.63
134	822	6	8.2
1355	2357	7	71.89
2146	166	6	25.27
1283	533	4	20.29
5380	8	3	8.09
247	892	4	9.48
151	124	31	9.26
101	2029	11	7.01
5238	716	4	44.17
235	287	7	9.1
2392	405	3	18.35
207	245	45	201.78
118	372	13	8.03
263	255	7	7.89
179	278	12	17.24
328	363	5	8.3
1165	278	5	17.63
2818	252	3	13.53
102	6013	4	8.33
103	237	84	33.73
2840	5631	3	37.95
1223	1318	3	18.93
2725	331	3	15.76
12	1431	21	8.2
168	2868	3	11.1
586	2527	3	19.77
129	150	29	8.74
181	1994	4	13.03
250	490	8	21.65
126	1980	4	7.13
220	888	4	8.86
1210	118	5	6.79
103	118	230	7.19
371	870	5	18.36
3249	603	3	20.96
116	1773	6	12.6
1029	479	3	10.65
2515	149	4	13.36
870	371	5	18.36
406	397	4	7.9
860	324	4	11.72
391	2061	3	14.76
1948	123	5	9.91
1195	208	4	10.6
341	5418	3	23.62
140	2381	3	6.92
932	128	6	6.73
185	173	17	14.96
702	560	4	14.72
221	139	16	11.81
1265	735	3	15.4
537	850	4	15.67
101	5333	4	7.41
1668	107	8	8.39
431	1153	3	11.53
371	1777	3	12.76
738	116	11	12.75
2258	146	3	7.62
117	5374	3	12.01
1125	102	17	7.48
688	506	4	15.14
6105	9	3	8.12
237	823	9	34.9
174	1901	3	7.71
2184	654	3	18.4
144	1043	5	7.91
227	1036	4	10.61
255	1067	3	6.84
1557	282	3	10.55
12	329	94	17.52
340	421	4	7.19
2866	322	3	15.64
884	412	4	13.68
115	208	32	13.17
297	162	9	7.15
152	572	8	11.71
1196	2728	3	24.4
613	546	3	9.06
567	1793	3	15.37
106	3484	6	16.31
434	1122	3	11.61
823	12	34	6.94
661	751	3	10.73
143	112	56	6.75
1508	158	4	8.84
254	148	12	7.4
1640	1402	3	20.63
297	313	7	13.85
976	654	9	60.47
146	3980	3	11.82
368	3976	3	20.23
274	1013	4	11.71
573	1269	3	13.97
309	1024	3	7.61
143	231	15	11.51
171	393	9	12.34
740	319	13	73.13
116	2210	8	25.36
240	1238	4	11.78
6620	6619	3	54.67
2744	120	4	9.19
181	2443	3	9.91
5598	7003	3	50.17
398	820	3	8.42
158	1617	3	7.75
2716	13	3	8.54
2086	4067	5	63.28
324	979	3	8.11
199	563	6	10.59
262	1774	3	10.64
158	1557	4	9.22
138	214	20	18.6
1404	1590	3	20.35
383	1206	3	10.48
385	614	7	27.07
905	230	4	9.16
198	731	5	8.95
217	1297	4	11.78
109	1113	10	8.53
617	234	4	6.7
127	637	13	25.35
4525	1302	3	30.14
111	405	18	6.88
4564	101	5	9.26
287	197	10	15.07
1947	521	4	25.42
146	1175	5	8.96
2603	13	6	25.79
701	195	6	13.94
462	8	17	6.79
186	3094	3	13.24
617	115	11	6.99
925	191	5	10.84
121	124	51	8.87
440	561	4	11.4
3220	3479	4	49.94
3594	216	4	24.39
330	995	4	13.19
259	1012	3	7.62
138	402	11	16.8
658	223	4	7.06
1329	266	3	8.83
916	372	3	8.35
408	644	4	11.99
360	398	4	7.41
314	106	41	24.68
565	204	13	44.64
4808	101	5	9.26
3826	120	3	7.35
694	131	7	7.06
129	4153	3	9.91
1417	103	14	10.59
1291	596	3	14.72
2918	1218	9	111.56
223	957	10	44.75
408	780	3	8.56
374	1315	8	47.76
329	337	6	10.91
1252	337	3	9.77
130	5288	3	13.77
242	1113	4	12.58
108	3631	7	27.01
574	446	3	6.64
101	1009	23	13.67
1196	236	6	22.04
1540	131	7	18.63
369	113	20	11.42
3026	111	5	10.19
201	3300	3	13.65
1238	548	3	12.61
492	860	3	9.63
127	892	6	6.91
462	570	3	6.94
971	200	5	12.8
313	917	3	7.77
121	480	15	20.03
101	875	23	6.75
161	109	82	51.2
13	1952	7	27.21
340	102	52	10.59
420	132	14	21.6
3615	107	5	10.88
3343	1919	3	29.08
1170	3472	3	26.29
102	3127	9	18.76
1050	105	12	8.5
507	114	13	6.79
215	834	4	7.99
9	1544	14	46.18
142	221	14	6.97
940	341	3	8.21
437	726	12	68.02
12	406	67	8.58
7923	2141	3	40.12
682	2162	4	27.26
447	315	4	6.64
995	224	4	9.85
1585	374	6	35.89
103	1253	15	8.26
675	1653	5	33.88
523	1004	3	11.37
1388	3246	3	26.88
5526	237	3	20.63
126	1112	8	14.82
142	324	11	9.16
716	345	3	7.14
162	1406	5	13.44
679	588	3	10.32
1206	215	4	10.72
111	5128	3	6.7
1494	219	6	24.14
932	1151	4	23.86
6868	109	3	12.15
1846	1600	4	33.56
225	1239	4	11.87
596	843	3	11.52
450	2516	3	18.41
3411	105	5	8.39
375	263	12	35.2
291	341	5	7.05
757	320	4	10.14
152	318	17	28.52
5295	432	3	25.16
2541	423	4	24.82
823	349	3	7.69
2837	987	6	57.12
191	1745	3	7.35
139	4915	3	13.5
103	371	63	54.95
275	1341	3	8.66
285	1029	3	7.17
825	635	3	10.67
103	438	43	22.42
172	421	7	8.75
199	5909	3	19.06
1253	3548	3	26.78
9	324	30	18.5
275	1237	3	8.91
4901	2	5	11.69
172	504	6	7.73
103	490	33	8.61
9	146	324	1171.94
799	9	22	40.59
1220	146	5	10.05
373	2504	11	109.01
333	196	10	16.61
102	3719	6	7.63
1220	221	3	7
1408	107	9	8.84
2003	112	7	11.73
1074	353	6	26.42
109	5317	3	7.93
134	2209	4	9.88
175	336	10	13.27
1546	1746	4	32.49
352	6760	3	28.03
531	678	3	9.04
1812	396	3	15.19
2362	2578	3	31
107	7992	3	11.14
728	802	4	18.09
906	150	5	7.37
918	874	3	14.79
1421	9	8	9.28
104	846	31	64.7
155	121	35	11.73
231	112	37	18.41
1990	185	8	39.94
3474	177	3	13.45
516	4356	3	22.99
653	13	6	6.75
903	822	3	13.59
228	862	6	17.87
102	1608	7	6.79
145	869	7	13.56
978	602	3	11.49
253	1233	3	7.95
1382	103	14	8.07
8	3688	4	7.69
877	145	5	6.72
2447	129	3	7.08
2757	188	3	10.88
128	1511	5	8.43
373	780	11	61.72
707	659	4	16.07
223	1726	4	15.23
5296	5262	4	70.59
1680	1322	4	31.02
216	990	5	15.4
6575	6528	3	54.67
844	2118	4	28.33
931	655	4	18.61
1879	702	4	25.93
719	426	3	7.8
2011	363	3	13.31
2991	111	5	10.19
4099	4125	3	39.62
1199	211	3	6.85
690	806	4	18.29
140	782	12	31.2
136	4417	3	11.35
189	101	113	10.15
471	4887	3	23.29
217	348	8	13.05
784	234	4	9.3
146	255	32	70.95
134	1009	13	40.35
247	637	6	15.15
676	243	4	7.75
362	702	3	7.13
495	138	10	13.14
567	151	7	9.01
880	103	16	9.55
114	7005	3	14.11
1090	126	7	11.2
1435	127	5	8.42
137	5810	3	16.36
180	1897	3	7.57
1579	101	14	9.07
136	395	9	7.12
2	2825	10	23.38
201	298	14	31.84
141	1270	5	10.44
681	211	7	17.86
113	204	34	8.71
12	1792	17	11.16
1510	111	7	6.92
3399	218	3	13.95
399	133	12	13.7
161	1891	3	7.15
812	1208	4	22.52
224	103	78	21.38
3478	186	3	13.24
103	880	16	9.55
133	2447	3	7.79
1316	413	5	26.43
142	2053	5	15.35
113	339	20	8.28
1163	1281	3	18.4
1019	1023	3	15.21
726	1636	5	32.82
8	2013	6	6.92
399	283	6	11.92
2243	271	3	12.73
9	653	20	22.58
442	300	6	16.08
763	391	3	7.55
189	610	5	6.89
362	341	7	18.88
155	2532	3	8.34
282	242	26	114.94
662	33	3	8.05
404	696	3	7.2
3505	267	7	63.33
170	1244	4	8.61
634	109	21	25.36
149	2311	4	12.57
300	790	7	26.21
2306	152	7	33.96
2838	146	3	8.22
528	1154	3	13.13
152	5390	3	16.15
348	587	4	9.13
783	1942	3	18.14
2306	212	3	11.74
997	12	33	21.69
476	3526	3	21.65
1521	148	4	7.61
6085	137	3	16.36
282	158	11	12.1
1852	567	7	51.14
2	594	35	23.45
2909	5622	3	39.59
9	4624	5	20.57
206	325	7	7.93
984	617	5	25.94
675	2843	3	20.33
697	613	3	10.71
539	1687	4	23.9
249	3279	3	15.19
102	2117	10	7.57
206	258	10	13.03
484	109	22	17.64
3564	102	6	7.63
373	137	20	55.46
576	146	7	7.73
1045	135	10	28.08
550	509	3	8.42
713	484	4	14.1
123	12	490	12.48
429	210	7	14.19
168	756	6	11.4
6456	3503	3	45.11
383	798	3	8.07
228	500	6	11.87
665	109	26	48.25
313	511	4	8.42
987	1147	4	24.22
369	800	4	13.38
2889	109	6	13.69
1586	105	9	8.69
300	1921	3	11.72
745	2716	6	53.14
415	112	29	36.34
107	4755	5	18.58
1099	4562	5	62.42
242	390	7	16.11
2750	1446	10	127.83
111	663	24	40.97
109	270	34	14.09
1370	260	3	8.62
917	282	8	35.04
259	560	25	143.91
7404	109	3	12.15
119	6110	3	12.08
1243	149	5	11.27
157	12	304	158.78
167	2323	3	9.01
688	2407	7	61.95
288	119	18	9.51
103	3500	7	15.96
301	1834	3	11.52
1647	1632	3	21.92
128	698	7	7.05
12	2261	13	8.53
165	1080	4	6.85
547	265	4	6.64
398	364	7	19.94
1491	251	5	20.8
1601	2912	6	65.87
754	387	3	8.28
223	396	15	50.93
581	465	3	7.73
2505	5280	3	37.28
148	385	10	10.79
1087	437	3	10.64
486	695	3	8.63
107	446	22	9.37
339	471	4	8.22
613	697	3	10.71
542	609	4	12.98
309	326	5	7.78
127	4819	3	11.65
160	512	13	33.94
2341	8	6	10.86
411	804	4	13.77
287	4421	5	44.96
274	170	10	9.48
160	580	6	7.72
125	6891	3	17.5
524	138	8	8.44
2	6197	4	9.35
131	198	22	11.66
2837	554	3	19.13
106	5810	3	6.7
2500	5391	3	38.71
1612	101	15	12.27
866	277	3	6.75
364	657	4	10.55
2908	3167	3	32.63
423	1666	5	27.91
7371	1726	3	38.83
1414	1666	3	20.98
402	106	25	18.2
266	1123	4	12.51
1978	142	4	9.76
4375	147	5	28.34
3547	2332	7	99.4
255	103	98	82.72
513	191	7	12.07
3197	3773	3	35.55
914	981	6	37.85
103	1823	10	9.13
1670	117	6	11.47
2883	630	3	20.22
175	1735	3	6.66
160	259	12	12.22
107	277	32	7.83
818	1690	5	35.62
127	3003	4	12.38
4278	464	3	22.27
1150	326	3	9.49
4830	3821	5	77.63
578	1037	3	11.96
115	716	10	8.03
196	113	70	83.19
124	3393	3	7.33
6628	5401	3	50.17
941	177	4	6.96
303	120	17	9.06
5561	8	3	8.09
273	1157	3	8.34
879	524	5	21.87
363	101	53	10.81
2	5838	4	9.35
160	207	14	11.29
151	3296	3	10.49
229	3477	4	25.57
284	1050	3	7.17
117	5948	3	12.01
1453	357	3	11.14
304	1035	3	7.61
220	1321	4	11.52
1880	250	3	11.56
791	1447	3	15.68
113	1356	13	29.51
215	398	15	47.68
766	840	3	12.36
153	168	17	8.55
1070	155	9	26.99
200	1927	3	9.12
740	2508	9	91.67
13	1183	6	13.44
2032	188	3	8.31
2732	101	8	6.82
197	894	4	7.56
215	517	5	7.67
756	101	26	6.79
224	1192	5	16.89
4448	5570	4	65.59
858	480	3	10.03
391	3147	4	27.21
2828	1568	3	25.9
718	1237	3	14.85
130	4134	3	10.15
2323	790	4	29.16
1416	215	4	12.34
3683	109	4	7.49
349	201	6	6.64
152	2302	3	7.68
2799	185	3	10.68
385	105	24	6.73
4594	9	4	11.73
232	843	5	13.29
994	107	12	8.47
623	167	7	12.5
109	6652	3	12.15
456	299	4	6.68
645	661	3	9.61
3911	237	3	16.87
293	1006	5	17.01
268	624	4	8.13
300	1732	4	17.6
745	2912	3	21.64
109	449	19	8.26
335	472	4	7.51
192	436	6	7.57
219	217	13	19.64
898	104	14	10.2
1053	1989	3	20.65
216	1503	3	8.68
178	1137	5	12.07
1004	9	13	15.5
123	1119	6	6.66
1752	800	3	17.4
1253	114	9	12.9
158	1991	3	6.91
105	2009	7	8.19
3786	148	3	10.86
416	848	7	33.48
165	751	6	11.03
199	861	4	7.53
1147	675	3	13.86
684	682	3	10.56
423	3193	8	78.72
206	1350	3	6.68
330	233	13	34.83
776	631	3	11.34
898	304	3	7.61
219	269	9	11.09
360	730	3	7.12
179	638	5	7.51
182	1723	3	7.4
926	2202	3	20.21
611	1680	3	16.78
721	1242	3	14.2
836	324	3	7.01
736	109	28	60.6
3551	201	3	15.84
1189	525	11	77.18
3824	102	7	14.59
1439	201	3	7.22
2	205	169	287.84
4629	9	4	11.73
2596	105	8	16.82
107	3703	5	10.88
599	112	18	17.39
455	148	13	24.03
229	984	3	7.26
572	5057	3	24.35
457	1725	3	14.33
216	297	8	12.33
484	364	5	12.92
139	689	6	7.87
1391	1346	3	19.7
122	1368	5	6.84
148	1478	4	7.61
367	109	23	8.99
478	137	8	10.44
815	583	3	10.21
337	855	3	7.15
898	1524	3	18.14
228	12	132	7.91
206	513	6	10.51
454	933	3	10.11
163	113	69	60.8
101	5743	4	7.41
146	2306	7	32.42
979	586	3	11.57
306	13	15	19.98
201	476	5	8.13
211	871	5	11.94
1493	941	3	18.44
1028	195	4	8.1
378	941	3	8.57
5532	8	3	8.09
108	170	77	43.38
946	143	5	7.15
236	1786	3	9.54
286	936	3	6.67
2422	124	4	9.51
1399	761	3	16.43
567	464	4	12.33
1840	6748	3	40.12
225	727	11	41.78
1293	319	7	36.74
134	2978	4	13.21
1840	697	3	19.05
449	236	13	41.93
1064	3520	3	27.04
6559	103	3	6.84
1492	140	4	7.16
4985	101	5	9.26
174	182	17	14.97
2062	113	6	9.11
